simp_word,trad_word,freq,pinyin
深圳大学,深圳大學,5385,shen zhen da xue
华美,華美,5341,hua mei
建设集团,建設集團,5325,jian she ji tuan
西南角,西南角,5324,xi nan jiao
台东,臺東,5323,tai dong
西江,西江,5322,xi jiang
审计局,審計局,5321,shen ji ju
淄博市,淄博市,5310,zi bo shi
南洋,南洋,5300,nan yang
吉林市,吉林市,5295,ji lin shi
龙潭,龍潭,5295,long tan
省市区,省市區,5285,sheng shi qu
湛江市,湛江市,5282,zhan jiang shi
四海,四海,5279,si hai
第二医院,第二醫院,5275,di er yi yuan
音乐学院,音樂學院,5258,yin yue xue yuan
大路,大路,5253,da lu
草场,草場,5249,cao chang
中医医院,中醫醫院,5247,zhong yi yi yuan
增城市,增城市,5246,zeng cheng shi
宜昌市,宜昌市,5242,yi chang shi
绵阳市,綿陽市,5228,mian yang shi
东江,東江,5221,dong jiang
洪山,洪山,5204,hong shan
湖南大学,湖南大學,5190,hu nan da xue
后应,後應,5188,hou ying
水口,水口,5182,shui kou
新竹,新竹,5179,xin zhu
永川,永川,5176,yong chuan
建新,建新,5176,jian xin
麦田,麥田,5172,mai tian
韶关市,韶關市,5149,shao guan shi
梅州市,梅州市,5148,mei zhou shi
市物价局,市物價局,5141,shi wu jia ju
华侨城,華僑城,5128,hua qiao cheng
龙湖,龍湖,5122,long hu
俄国,俄國,5119,e guo
解放碑,解放碑,5119,jie fang bei
世界遗产,世界遺產,5104,shi jie yi chan
凉山州,涼山州,5088,liang shan zhou
工农,工農,5077,gong nong
天台,天台,5071,tian tai
康复中心,康復中心,5044,kang fu zhong xin
柳州市,柳州市,5041,liu zhou shi
新都,新都,5040,xin dou
开封市,開封市,5020,kai feng shi
屠宰场,屠宰場,4953,tu zai chang
西单,西單,4951,xi dan
北郊,北郊,4948,bei jiao
复建,復建,4948,fu jian
广电局,廣電局,4928,guang dian ju
中心城,中心城,4927,zhong xin cheng
紫金山,紫金山,4927,zi jin shan
水田,水田,4921,shui tian
鲁甸,魯甸,4913,lu dian
河源市,河源市,4909,he yuan shi
科技城,科技城,4907,ke ji cheng
一公司,一公司,4906,yi gong si
分水岭,分水嶺,4902,fen shui ling
农科院,農科院,4894,nong ke yuan
国家公园,國家公園,4891,guo jia gong yuan
白云山,白雲山,4882,bai yun shan
市气象局,市氣象局,4876,shi qi xiang ju
档案局,檔案局,4866,dang an ju
西关,西關,4865,xi guan
花园小区,花園小區,4859,hua yuan xiao qu
教育集团,教育集團,4849,jiao yu ji tuan
四合院,四合院,4848,si he yuan
奉贤,奉賢,4846,feng xian
崇明,崇明,4834,chong ming
新楼,新樓,4831,xin lou
观音桥,觀音橋,4825,guan yin qiao
家属院,家屬院,4819,jia shu yuan
溧水,溧水,4805,li shui
弗吉尼亚州,弗吉尼亞州,4801,fu ji ni ya zhou
昆仑,崑崙,4795,kun lun
望城,望城,4794,wang cheng
儿童福利院,兒童福利院,4794,er tong fu li yuan
北碚,北碚,4780,bei bei
青浦,青浦,4780,qing pu
金三角,金三角,4775,jin san jiao
湖中,湖中,4774,hu zhong
淮安市,淮安市,4773,huai an shi
交警队,交警隊,4773,jiao jing dui
药监局,藥監局,4769,yao jian ju
苗圃,苗圃,4752,miao pu
塞拉利昂,塞拉利昂,4751,sai la li ang
秦淮,秦淮,4732,qin huai
行政中心,行政中心,4731,xing zheng zhong xin
老年公寓,老年公寓,4723,lao nian gong yu
中山公园,中山公園,4688,zhong shan gong yuan
延安市,延安市,4681,yan an shi
渡口,渡口,4676,du kou
书城,書城,4672,shu cheng
科委,科委,4669,ke wei
浦江,浦江,4665,pu jiang
彝族,彝族,4644,yi zu
十二条,十二條,4643,shi er tiao
财源,財源,4643,cai yuan
泸州市,瀘州市,4641,lu zhou shi
琶洲,琶洲,4628,pa zhou
钟楼,鐘樓,4628,zhong lou
铜陵,銅陵,4625,tong ling
邯郸市,邯鄲市,4594,han dan shi
主楼,主樓,4593,zhu lou
梨园,梨園,4592,li yuan
星城,星城,4588,xing cheng
游泳馆,游泳館,4588,you yong guan
上首,上首,4582,shang shou
商贸城,商貿城,4563,shang mao cheng
嘉义,嘉義,4560,jia yi
高淳,高淳,4535,gao chun
麒麟,麒麟,4529,qi lin
仙境,仙境,4519,xian jing
珊瑚,珊瑚,4512,shan hu
市建委,市建委,4507,shi jian wei
嘉陵江,嘉陵江,4500,jia ling jiang
香山,香山,4490,xiang shan
夫子庙,夫子廟,4485,fu zi miao
北京航空航天大学,北京航空航天大學,4483,bei jing hang kong hang tian da xue
南阳市,南陽市,4477,nan yang shi
揭阳市,揭陽市,4467,jie yang shi
新港,新港,4457,xin gang
昭通市,昭通市,4453,zhao tong shi
蛇口,蛇口,4438,she kou
菜园,菜園,4438,cai yuan
平谷,平谷,4426,ping gu
新泽西州,新澤西州,4421,xin ze xi zhou
芜湖市,蕪湖市,4410,wu hu shi
台联,臺聯,4406,tai lian
平潭,平潭,4405,ping tan
晋中市,晉中市,4401,jin zhong shi
东街,東街,4394,dong jie
烟台市,煙臺市,4379,yan tai shi
游乐园,遊樂園,4373,you le yuan
甘孜,甘孜,4363,gan zi
食品公司,食品公司,4361,shi pin gong si
赤峰市,赤峯市,4355,chi feng shi
时代广场,時代廣場,4343,shi dai guang chang
黄陂,黃陂,4342,huang pi
水泥厂,水泥廠,4339,shui ni chang
监督电话,監督電話,4334,jian du dian hua
三联,三聯,4334,san lian
新乡市,新鄉市,4329,xin xiang shi
二大队,二大隊,4328,er da dui
几内亚,幾內亞,4317,ji nei ya
江岸,江岸,4299,jiang an
后所,後所,4292,hou suo
清正,清正,4288,qing zheng
信用社,信用社,4282,xin yong she
服装厂,服裝廠,4281,fu zhuang chang
津巴布韦,津巴布韋,4281,jin ba bu wei
阿坝,阿壩,4276,a ba
碧桂园,碧桂園,4276,bi gui yuan
安庆市,安慶市,4276,an qing shi
阜阳市,阜陽市,4267,fu yang shi
自来水厂,自來水廠,4263,zi lai shui chang
药厂,藥廠,4263,yao chang
市法院,市法院,4259,shi fa yuan
广州火车站,廣州火車站,4237,guang zhou huo che zhan
城阳,城陽,4229,cheng yang
温岭,溫嶺,4213,wen ling
临汾市,臨汾市,4208,lin fen shi
新区管委会,新區管委會,4197,xin qu guan wei hui
巴州,巴州,4194,ba zhou
建设路,建設路,4183,jian she lu
金融学院,金融學院,4182,jin rong xue yuan
扬州市,揚州市,4182,yang zhou shi
北京南站,北京南站,4180,bei jing nan zhan
九龙坡,九龍坡,4174,jiu long po
招商局,招商局,4174,zhao shang ju
协和,協和,4166,xie he
江夏,江夏,4163,jiang xia
黄山市,黃山市,4145,huang shan shi
理工学院,理工學院,4145,li gong xue yuan
公路局,公路局,4141,gong lu ju
盐城市,鹽城市,4141,yan cheng shi
燕山,燕山,4136,yan shan
戒毒所,戒毒所,4133,jie du suo
新洲,新洲,4133,xin zhou
商业广场,商業廣場,4121,shang ye guang chang
野生动物园,野生動物園,4120,ye sheng dong wu yuan
德州市,德州市,4119,de zhou shi
龙城,龍城,4119,long cheng
文化公园,文化公園,4114,wen hua gong yuan
遵义市,遵義市,4102,zun yi shi
巴士海峡,巴士海峽,4102,ba shi hai xia
金牛,金牛,4099,jin niu
浙大,浙大,4092,zhe da
小林,小林,4090,xiao lin
水后,水後,4080,shui hou
公社,公社,4078,gong she
供销社,供銷社,4053,gong xiao she
县教育局,縣教育局,4053,xian jiao yu ju
修理厂,修理廠,4041,xiu li chang
检测站,檢測站,4040,jian ce zhan
行政服务中心,行政服務中心,4038,xing zheng fu wu zhong xin
上饶,上饒,4038,shang rao
漳州市,漳州市,4036,zhang zhou shi
水底,水底,4034,shui di
城门,城門,4031,cheng men
滨湖,濱湖,4021,bin hu
金华市,金華市,4021,jin hua shi
上水,上水,4016,shang shui
北部新区,北部新區,4016,bei bu xin qu
焦作市,焦作市,4005,jiao zuo shi
林中,林中,3999,lin zhong
桂林市,桂林市,3997,gui lin shi
船厂,船廠,3992,chuan chang
技工学校,技工學校,3990,ji gong xue xiao
巴南,巴南,3983,ba nan
益阳市,益陽市,3971,yi yang shi
环山,環山,3962,huan shan
屏东,屏東,3961,ping dong
下河,下河,3960,xia he
西海,西海,3952,xi hai
福地,福地,3951,fu di
金花,金花,3951,jin hua
庭前,庭前,3948,ting qian
后山,後山,3943,hou shan
徐汇,徐匯,3939,xu hui
百货公司,百貨公司,3920,bai huo gong si
村头,村頭,3916,cun tou
双城,雙城,3903,shuang cheng
铁路桥,鐵路橋,3899,tie lu qiao
始发站,始發站,3898,shi fa zhan
欢乐谷,歡樂谷,3896,huan le gu
宿迁市,宿遷市,3895,su qian shi
山塘,山塘,3893,shan tang
平顶山市,平頂山市,3887,ping ding shan shi
宜宾市,宜賓市,3886,yi bin shi
余杭,餘杭,3874,yu hang
长治市,長治市,3874,zhang zhi shi
大义,大義,3873,da yi
通化,通化,3872,tong hua
六安市,六安市,3863,lu an shi
淮南市,淮南市,3850,huai nan shi
三桥,三橋,3843,san qiao
阿坝州,阿壩州,3839,a ba zhou
中粮集团,中糧集團,3825,zhong liang ji tuan
奥体中心,奧體中心,3825,ao ti zhong xin
格力,格力,3825,ge li
建材市场,建材市場,3818,jian cai shi chang
小溪,小溪,3817,xiao xi
火车站广场,火車站廣場,3817,huo che zhan guang chang
酒厂,酒廠,3815,jiu chang
安康市,安康市,3797,an kang shi
造船厂,造船廠,3787,zao chuan chang
光华,光華,3784,guang hua
黄花,黃花,3783,huang hua
发改局,發改局,3780,fa gai ju
本溪,本溪,3777,ben xi
商厦,商廈,3765,shang sha
农产品市场,農產品市場,3763,nong chan pin shi chang
上曾,上曾,3761,shang ceng
大城,大城,3758,dai cheng
上桥,上橋,3758,shang qiao
黄石市,黃石市,3757,huang shi shi
合川,合川,3747,he chuan
老屋,老屋,3747,lao wu
从化市,從化市,3746,cong hua shi
宜兰,宜蘭,3745,yi lan
渭南市,渭南市,3737,wei nan shi
泉州市,泉州市,3736,quan zhou shi
后任,後任,3727,hou ren
开元,開元,3723,kai yuan
松花江,松花江,3720,song hua jiang
唐人街,唐人街,3715,tang ren jie
路北,路北,3715,lu bei
北二环,北二環,3712,bei er huan
火车北站,火車北站,3711,huo che bei zhan
西宁市,西寧市,3711,xi ning shi
地坛,地壇,3710,di tan
公元前,公元前,3700,gong yuan qian
金店,金店,3700,jin dian
金桥,金橋,3698,jin qiao
油气资源,油氣資源,3695,you qi zi yuan
上头,上頭,3685,shang tou
高新区管委会,高新區管委會,3685,gao xin qu guan wei hui
蚌埠市,蚌埠市,3681,beng bu shi
甘孜州,甘孜州,3681,gan zi zhou
雨花,雨花,3680,yu hua
南京师范大学,南京師範大學,3680,nan jing shi fan da xue
鄂尔多斯市,鄂爾多斯市,3673,e er duo si shi
北街,北街,3665,bei jie
嘉兴市,嘉興市,3660,jia xing shi
丰产,豐產,3658,feng chan
茂名市,茂名市,3651,mao ming shi
少林寺,少林寺,3651,shao lin si
血站,血站,3649,xue zhan
印刷厂,印刷廠,3648,yin shua chang
马里兰州,馬里蘭州,3648,ma li lan zhou
唐山市,唐山市,3648,tang shan shi
华府,華府,3647,hua fu
火车南站,火車南站,3644,huo che nan zhan
文昌市,文昌市,3643,wen chang shi
花市,花市,3641,hua shi
江海,江海,3639,jiang hai
曲靖市,曲靖市,3638,qu jing shi
民族风情,民族風情,3635,min zu feng qing
农大,農大,3634,nong da
华盛顿州,華盛頓州,3634,hua sheng dun zhou
大漠,大漠,3633,da mo
开源,開源,3632,kai yuan
第一中学,第一中學,3624,di yi zhong xue
春光,春光,3622,chun guang
铁岭,鐵嶺,3616,tie ling
海防,海防,3613,hai fang
广元市,廣元市,3606,guang yuan shi
运城市,運城市,3604,yun cheng shi
湘西州,湘西州,3601,xiang xi zhou
辽阳,遼陽,3592,liao yang
河滩,河灘,3591,he tan
十堰市,十堰市,3583,shi yan shi
临沂市,臨沂市,3576,lin yi shi
南二环,南二環,3576,nan er huan
华联,華聯,3568,hua lian
温江,溫江,3565,wen jiang
蔬菜批发市场,蔬菜批發市場,3564,shu cai pi fa shi chang
下桥,下橋,3556,xia qiao
汽车城,汽車城,3556,qi che cheng
土家族,土家族,3555,tu jia zu
库尔勒市,庫爾勒市,3551,ku er lei shi
加气站,加氣站,3550,jia qi zhan
彰化,彰化,3545,zhang hua
计生局,計生局,3544,ji sheng ju
三大队,三大隊,3539,san da dui
泰州市,泰州市,3529,tai zhou shi
安阳市,安陽市,3518,an yang shi
渔村,漁村,3514,yu cun
珀斯,珀斯,3510,po si
赣州市,贛州市,3506,gan zhou shi
县委办,縣委辦,3499,xian wei ban
玄武湖,玄武湖,3497,xuan wu hu
浦西,浦西,3483,pu xi
金刚,金剛,3483,jin gang
青年路,青年路,3483,qing nian lu
邢台市,邢臺市,3482,xing tai shi
辰溪,辰溪,3474,chen xi
台州市,台州市,3472,tai zhou shi
湖里,湖裏,3470,hu li
软件园,軟件園,3463,ruan jian yuan
南充市,南充市,3455,nan chong shi
荆州市,荊州市,3450,jing zhou shi
家世界,家世界,3435,jia shi jie
天坛,天壇,3433,tian tan
农办,農辦,3423,nong ban
边境线,邊境線,3418,bian jing xian
圆明园,圓明園,3416,yuan ming yuan
大观园,大觀園,3414,da guan yuan
浦发银行,浦發銀行,3412,pu fa yin hang
闸北,閘北,3412,zha bei
妇幼,婦幼,3410,fu you
咸宁市,咸寧市,3409,xian ning shi
湘乡市,湘鄉市,3409,xiang xiang shi
东四,東四,3393,dong si
房产局,房產局,3391,fang chan ju
兵营,兵營,3386,bing ying
东风路,東風路,3385,dong feng lu
晋城市,晉城市,3384,jin cheng shi
商务中心,商務中心,3383,shang wu zhong xin
文化宫,文化宮,3381,wen hua gong
临夏,臨夏,3379,lin xia
南川,南川,3376,nan chuan
卫生所,衛生所,3373,wei sheng suo
四代,四代,3373,si dai
经济管理学院,經濟管理學院,3372,jing ji guan li xue yuan
镇江市,鎮江市,3367,zhen jiang shi
东进,東進,3364,dong jin
深坑,深坑,3355,shen keng
金龙,金龍,3354,jin long
油库,油庫,3345,you ku
电子科技大学,電子科技大學,3337,dian zi ke ji da xue
下边,下邊,3335,xia bian
南开,南開,3333,nan kai
高和,高和,3332,gao he
大同市,大同市,3331,da tong shi
高桥,高橋,3326,gao qiao
上家,上家,3325,shang jia
武隆,武隆,3320,wu long
龙岩市,龍巖市,3314,long yan shi
吕梁市,呂梁市,3313,lv liang shi
秦皇岛市,秦皇島市,3312,qin huang dao shi
加力,加力,3307,jia li
沙田,沙田,3294,sha tian
吉安,吉安,3287,ji an
渭河,渭河,3286,wei he
杨家坪,楊家坪,3283,yang jia ping
后头,後頭,3282,hou tou
乐山市,樂山市,3280,le shan shi
孟加拉,孟加拉,3278,meng jia la
凉亭,涼亭,3265,liang ting
兵马俑,兵馬俑,3259,bing ma yong
东直门,東直門,3257,dong zhi men
接待中心,接待中心,3257,jie dai zhong xin
俄亥俄州,俄亥俄州,3256,e hai e zhou
钟头,鐘頭,3255,zhong tou
拉萨市,拉薩市,3254,la sa shi
城口,城口,3253,cheng kou
湖滨,湖濱,3249,hu bin
小桥,小橋,3249,xiao qiao
硚口,礄口,3240,qiao kou
人寿保险,人壽保險,3239,ren shou bao xian
居民点,居民點,3236,ju min dian
周口市,周口市,3236,zhou kou shi
商洛市,商洛市,3230,shang luo shi
公交总公司,公交總公司,3229,gong jiao zong gong si
新会,新會,3229,xin hui
钱庄,錢莊,3228,qian zhuang
坑里,坑裏,3225,keng li
养鸡场,養雞場,3224,yang ji chang
海河,海河,3223,hai he
杭州湾,杭州灣,3223,hang zhou wan
板桥,板橋,3221,ban qiao
华阳,華陽,3208,hua yang
马鞍山市,馬鞍山市,3206,ma an shan shi
新化,新化,3205,xin hua
长江路,長江路,3203,chang jiang lu
连云港市,連雲港市,3203,lian yun gang shi
湖南师范大学,湖南師範大學,3199,hu nan shi fan da xue
向阳,向陽,3197,xiang yang
天和,天和,3194,tian he
武陵源,武陵源,3192,wu ling yuan
红树林,紅樹林,3187,hong shu lin
王宫,王宮,3185,wang gong
济宁市,濟寧市,3180,ji ning shi
葡萄园,葡萄園,3177,pu tao yuan
下都,下都,3170,xia dou
上海大学,上海大學,3167,shang hai da xue
防护林,防護林,3167,fang hu lin
上铺,上鋪,3162,shang pu
自治区政府,自治區政府,3157,zi zhi qu zheng fu
广安市,廣安市,3156,guang an shi
沙湾,沙灣,3149,sha wan
省新,省新,3148,sheng xin
巡警大队,巡警大隊,3147,xun jing da dui
神木,神木,3147,shen mu
槟榔,檳榔,3147,bing lang
黄兴,黃興,3147,huang xing
军事科学院,軍事科學院,3142,jun shi ke xue yuan
热电厂,熱電廠,3141,re dian chang
东非,東非,3141,dong fei
五路,五路,3140,wu lu
南三环,南三環,3136,nan san huan
澄迈,澄邁,3133,cheng mai
满城,滿城,3132,man cheng
刚果,剛果,3127,gang guo
大亚湾,大亞灣,3120,da ya wan
小山村,小山村,3119,xiao shan cun
城市广场,城市廣場,3117,cheng shi guang chang
浏阳河,瀏陽河,3110,liu yang he
三班,三班,3109,san ban
万新,萬新,3105,wan xin
中山陵,中山陵,3102,zhong shan ling
鹏城,鵬城,3101,peng cheng
都江堰市,都江堰市,3099,du jiang yan shi
电信公司,電信公司,3096,dian xin gong si
天津大学,天津大學,3096,tian jin da xue
东二环,東二環,3094,dong er huan
澎湖,澎湖,3082,peng hu
吉首市,吉首市,3080,ji shou shi
凤凰山,鳳凰山,3079,feng huang shan
体坛,體壇,3077,ti tan
人民公园,人民公園,3074,ren min gong yuan
亳州市,亳州市,3073,bo zhou shi
学研,學研,3071,xue yan
铜川市,銅川市,3070,tong chuan shi
漯河市,漯河市,3068,ta he shi
南行,南行,3066,nan xing
汉中市,漢中市,3064,han zhong shi
昆曲,崑曲,3063,kun qu
深井,深井,3059,shen jing
恩施州,恩施州,3059,en shi zhou
门头,門頭,3057,men tou
天水市,天水市,3051,tian shui shi
南投,南投,3051,nan tou
水边,水邊,3051,shui bian
金城,金城,3049,jin cheng
兰考,蘭考,3046,lan kao
苍南,蒼南,3045,cang nan
综合执法局,綜合執法局,3044,zong he zhi fa ju
解放广场,解放廣場,3038,jie fang guang chang
酉阳,酉陽,3035,you yang
农业示范区,農業示範區,3032,nong ye shi fan qu
瑶族,瑤族,3031,yao zu
冰山,冰山,3029,bing shan
久治,久治,3027,jiu zhi
文化路,文化路,3026,wen hua lu
路南,路南,3025,lu nan
西二环,西二環,3024,xi er huan
华工,華工,3021,hua gong
柴油车,柴油車,3019,chai you che
永嘉,永嘉,3013,yong jia
巨龙,巨龍,3012,ju long
东方明珠,東方明珠,3004,dong fang ming zhu
临潼,臨潼,3003,lin tong
影剧院,影劇院,3002,ying ju yuan
泰安市,泰安市,2997,tai an shi
涟源市,漣源市,2997,lian yuan shi
国家图书馆,國家圖書館,2996,guo jia tu shu guan
疗养院,療養院,2990,liao yang yuan
荷塘,荷塘,2987,he tang
畜牧局,畜牧局,2986,xu mu ju
江东,江東,2984,jiang dong
