simp_word,trad_word,freq,pinyin
张炜,張煒,1087,zhang wei
爱德华兹,愛德華茲,1084,ai de hua zi
歌德,歌德,1084,ge de
陈晓东,陳曉東,1082,chen xiao dong
安徒生,安徒生,1080,an tu sheng
王建民,王建民,1078,wang jian min
马林,馬林,1078,ma lin
海明威,海明威,1074,hai ming wei
慈禧,慈禧,1074,ci xi
李亚鹏,李亞鵬,1072,li ya peng
林徽因,林徽因,1071,lin hui yin
周平,周平,1070,zhou ping
张杨,張楊,1069,zhang yang
海清,海清,1069,hai qing
愚公,愚公,1068,yu gong
陈其迈,陳其邁,1067,chen qi mai
胡明,胡明,1067,hu ming
罗纳尔多,羅納爾多,1066,luo na er duo
王旭东,王旭東,1064,wang xu dong
艾森豪威尔,艾森豪威爾,1064,ai sen hao wei er
朱虹,朱虹,1064,zhu hong
甄子丹,甄子丹,1059,zhen zi dan
伊藤,伊藤,1059,yi teng
王亚楠,王亞楠,1058,wang ya nan
徐松,徐松,1057,xu song
贝恩,貝恩,1055,bei en
沃森,沃森,1055,wo sen
格雷,格雷,1052,ge lei
柳青,柳青,1048,liu qing
张茜,張茜,1048,zhang qian
郑洁,鄭潔,1048,zheng jie
赵忠祥,趙忠祥,1047,zhao zhong xiang
李维,李維,1047,li wei
胡蝶,胡蝶,1047,hu die
永昌,永昌,1045,yong chang
王旭,王旭,1045,wang xu
吴军,吳軍,1044,wu jun
夏雨,夏雨,1042,xia yu
吴兰,吳蘭,1041,wu lan
刘晓庆,劉曉慶,1039,liu xiao qing
宁平,寧平,1039,ning ping
张茂,張茂,1036,zhang mao
马芳,馬芳,1035,ma fang
凯莉,凱莉,1033,kai li
元朗,元朗,1033,yuan lang
高阳,高陽,1032,gao yang
刘文,劉文,1032,liu wen
张锐,張銳,1031,zhang rui
徐克,徐克,1031,xu ke
小新,小新,1030,xiao xin
鲁班,魯班,1029,lu ban
林俊杰,林俊杰,1028,lin jun jie
杨雪,楊雪,1028,yang xue
元让,元讓,1026,yuan rang
春树,春樹,1025,chun shu
马健,馬健,1025,ma jian
罗丹,羅丹,1025,luo dan
费德勒,費德勒,1024,fei de lei
王家卫,王家衛,1024,wang jia wei
韩庚,韓庚,1021,han geng
周瑜,周瑜,1017,zhou yu
张国华,張國華,1016,zhang guo hua
张雪松,張雪松,1015,zhang xue song
皮尔斯,皮爾斯,1015,pi er si
吴伟,吳偉,1012,wu wei
建公,建公,1010,jian gong
李时珍,李時珍,1010,li shi zhen
董必武,董必武,1007,dong bi wu
吴琼,吳瓊,1003,wu qiong
王珏,王珏,1003,wang jue
巩俐,鞏俐,1001,gong li
邦德,邦德,1000,bang de
西尔维奥,西爾維奧,999,xi er wei ao
习仲勋,習仲勳,998,xi zhong xun
李岚清,李嵐清,996,li lan qing
张驰,張馳,995,zhang chi
张松,張松,992,zhang song
陆毅,陸毅,990,lu yi
陈武,陳武,989,chen wu
哈利波特,哈利波特,984,ha li bo te
张国庆,張國慶,984,zhang guo qing
吴说,吳說,982,wu shuo
马尔克斯,馬爾克斯,982,ma er ke si
洛克菲勒,洛克菲勒,980,luo ke fei lei
陶行知,陶行知,979,tao xing zhi
贝尔纳,貝爾納,978,bei er na
松本,松本,977,song ben
陈庚,陳庚,977,chen geng
孙刚,孫剛,975,sun gang
赵亮,趙亮,973,zhao liang
张兵,張兵,972,zhang bing
摩西,摩西,971,mo xi
曾志伟,曾志偉,970,ceng zhi wei
文森,文森,969,wen sen
王猛,王猛,967,wang meng
马宁,馬寧,967,ma ning
张狂,張狂,967,zhang kuang
王智,王智,967,wang zhi
曹禺,曹禺,964,cao yu
田亮,田亮,962,tian liang
何洁,何潔,959,he jie
王钊,王釗,959,wang zhao
罗志祥,羅志祥,958,luo zhi xiang
马莉,馬莉,956,ma li
施耐德,施耐德,954,shi nai de
王萌,王萌,953,wang meng
陈群,陳羣,953,chen qun
王兵,王兵,952,wang bing
弗里德曼,弗裏德曼,952,fu li de man
倪萍,倪萍,951,ni ping
辛普森,辛普森,950,xin pu sen
亚里士多德,亞里士多德,950,ya li shi duo de
桑切斯,桑切斯,948,sang qie si
张惠妹,張惠妹,947,zhang hui mei
霍英东,霍英東,945,huo ying dong
小春,小春,945,xiao chun
淮阴,淮陰,944,huai yin
贾斯汀,賈斯汀,943,jia si ting
天正,天正,943,tian zheng
林野,林野,942,lin ye
刘炜,劉煒,942,liu wei
刘璇,劉璇,942,liu xuan
尼米兹,尼米茲,939,ni mi zi
柏拉图,柏拉圖,939,bo la tu
李瑞环,李瑞環,938,li rui huan
郎咸平,郎鹹平,938,lang xian ping
冯巩,馮鞏,938,feng gong
余华,餘華,935,yu hua
关羽,關羽,935,guan yu
胡歌,胡歌,935,hu ge
邓亚萍,鄧亞萍,933,deng ya ping
小天,小天,933,xiao tian
华生,華生,930,hua sheng
阮宗泽,阮宗澤,928,ruan zong ze
御史,御史,928,yu shi
林志颖,林志穎,927,lin zhi ying
周其凤,周其鳳,927,zhou qi feng
丁磊,丁磊,927,ding lei
王奇,王奇,925,wang qi
丽贝卡,麗貝卡,925,li bei ka
易中天,易中天,924,yi zhong tian
玻利瓦尔,玻利瓦爾,914,bo li wa er
陈道明,陳道明,914,chen dao ming
张颐武,張頤武,913,zhang yi wu
周杰,周杰,912,zhou jie
李敖,李敖,911,li ao
孙奕,孫奕,911,sun yi
陈莹,陳瑩,911,chen ying
雷宇,雷宇,910,lei yu
邓凯,鄧凱,908,deng kai
苏亚雷斯,蘇亞雷斯,907,su ya lei si
黄芳,黃芳,905,huang fang
托尔斯泰,托爾斯泰,901,tuo er si tai
韩勇,韓勇,900,han yong
平常在,平常在,899,ping chang zai
卢卡斯,盧卡斯,898,lu ka si
张恒,張恆,898,zhang heng
安琪,安琪,896,an qi
苏格拉底,蘇格拉底,896,su ge la di
莫文蔚,莫文蔚,896,mo wen wei
徐峥,徐崢,895,xu zheng
安陆,安陸,894,an lu
张画,張畫,893,zhang hua
吴奇隆,吳奇隆,893,wu qi long
伍兹,伍茲,892,wu zi
哈里森,哈里森,892,ha li sen
王小波,王小波,891,wang xiao bo
吴山,吳山,890,wu shan
戴夫,戴夫,888,dai fu
杨坚,楊堅,888,yang jian
江涛,江濤,886,jiang tao
张良,張良,886,zhang liang
阿宝,阿寶,885,a bao
徐小平,徐小平,882,xu xiao ping
切尼,切尼,882,qie ni
萧萧,蕭蕭,880,xiao xiao
王国安,王國安,879,wang guo an
杨洪,楊洪,878,yang hong
李金,李金,875,li jin
安东诺夫,安東諾夫,874,an dong nuo fu
陈建国,陳建國,873,chen jian guo
华佗,華佗,872,hua tuo
王岩,王巖,872,wang yan
唐宁,唐寧,869,tang ning
安吉丽娜,安吉麗娜,867,an ji li na
瑞穗,瑞穗,867,rui sui
哈罗德,哈羅德,867,ha luo de
杜斌,杜斌,866,du bin
王丹,王丹,866,wang dan
徐凯,徐凱,866,xu kai
宁财神,寧財神,864,ning cai shen
王力,王力,862,wang li
王东亮,王東亮,862,wang dong liang
何毅,何毅,861,he yi
贵妃,貴妃,860,gui fei
佐藤,佐藤,859,zuo teng
哈特,哈特,856,ha te
华罗庚,華羅庚,855,hua luo geng
韩愈,韓愈,853,han yu
李响,李響,852,li xiang
李威,李威,851,li wei
田汉,田漢,848,tian han
特鲁多,特魯多,848,te lu duo
杨琴,楊琴,847,yang qin
邓颖超,鄧穎超,847,deng ying chao
成乐,成樂,847,cheng le
马丹,馬丹,847,ma dan
黄永玉,黃永玉,847,huang yong yu
李先念,李先念,846,li xian nian
建宁,建寧,843,jian ning
阳城,陽城,842,yang cheng
密特朗,密特朗,842,mi te lang
高圆圆,高圓圓,842,gao yuan yuan
陈婧,陳婧,842,chen jing
东条英机,東條英機,841,dong tiao ying ji
梁洪,梁洪,841,liang hong
李晟,李晟,840,li cheng
小燕,小燕,838,xiao yan
蔡昉,蔡昉,837,cai fang
赵倩,趙倩,837,zhao qian
莱特,萊特,837,lai te
王冕,王冕,836,wang mian
范仲淹,范仲淹,836,fan zhong yan
孙悦,孫悅,835,sun yue
蔡康永,蔡康永,834,cai kang yong
吴宇森,吳宇森,833,wu yu sen
董卿,董卿,830,dong qing
周宁,周寧,830,zhou ning
徐静蕾,徐靜蕾,828,xu jing lei
瓦尔特,瓦爾特,826,wa er te
杨贵妃,楊貴妃,823,yang gui fei
陈德荣,陳德榮,821,chen de rong
蔡明,蔡明,820,cai ming
林俊宪,林俊憲,818,lin jun xian
徐帆,徐帆,816,xu fan
张彤,張彤,813,zhang tong
黄建华,黃建華,812,huang jian hua
莎拉波娃,莎拉波娃,811,sha la bo wa
李铁,李鐵,809,li tie
张亚东,張亞東,808,zhang ya dong
于谦,于謙,808,yu qian
费孝通,費孝通,805,fei xiao tong
周华健,周華健,804,zhou hua jian
陈嘉庚,陳嘉庚,804,chen jia geng
李成,李成,802,li cheng
武松,武松,801,wu song
朱自清,朱自清,800,zhu zi qing
卢梭,盧梭,799,lu suo
麦迪逊,麥迪遜,799,mai di xun
泰戈尔,泰戈爾,799,tai ge er
彭宇,彭宇,798,peng yu
陆游,陸游,798,lu you
项羽,項羽,796,xiang yu
金波,金波,796,jin bo
黄海波,黃海波,795,huang hai bo
埃米尔,埃米爾,794,ai mi er
刘震云,劉震雲,793,liu zhen yun
阿里郎,阿里郎,793,a li lang
克里斯汀,克里斯汀,791,ke li si ting
伊夫,伊夫,791,yi fu
撒贝宁,撒貝寧,791,sa bei ning
陈光,陳光,790,chen guang
郑成功,鄭成功,789,zheng cheng gong
孙静,孫靜,789,sun jing
郭威,郭威,788,guo wei
林青霞,林青霞,788,lin qing xia
沈颢,沈顥,786,shen hao
李湘,李湘,786,li xiang
刘欣,劉欣,783,liu xin
正南,正南,783,zheng nan
羽泉,羽泉,781,yu quan
陈冠希,陳冠希,779,chen guan xi
冯玉祥,馮玉祥,778,feng yu xiang
李纯,李純,778,li chun
刘国梁,劉國樑,777,liu guo liang
于右任,于右任,776,yu you ren
叶挺,葉挺,775,ye ting
阿瑟,阿瑟,774,a se
李世石,李世石,773,li shi shi
黄珏,黃珏,773,huang jue
王楷,王楷,769,wang kai
傅抱石,傅抱石,768,fu bao shi
顺治,順治,765,shun zhi
王妍,王妍,765,wang yan
启功,啓功,763,qi gong
徐霞客,徐霞客,762,xu xia ke
黄忠,黃忠,762,huang zhong
黄健翔,黃健翔,762,huang jian xiang
范伟,範偉,756,fan wei
唐国强,唐國強,756,tang guo qiang
吴彦祖,吳彥祖,756,wu yan zu
李世民,李世民,755,li shi min
杨绛,楊絳,755,yang jiang
杰西卡,傑西卡,755,jie xi ka
狄仁杰,狄仁傑,753,di ren jie
宋平,宋平,753,song ping
李小璐,李小璐,753,li xiao lu
亚伯拉罕,亞伯拉罕,752,ya bo la han
布托,布托,749,bu tuo
张朝阳,張朝陽,748,zhang zhao yang
埃德加,埃德加,747,ai de jia
周笔畅,周筆暢,747,zhou bi chang
杜威,杜威,746,du wei
詹妮弗,詹妮弗,745,zhan ni fu
刘海涛,劉海濤,745,liu hai tao
任弼时,任弼時,744,ren bi shi
孟达,孟達,742,meng da
狄更斯,狄更斯,741,di geng si
那多,那多,740,na duo
刘启,劉啓,740,liu qi
刘亦菲,劉亦菲,740,liu yi fei
刘岩,劉巖,739,liu yan
苏焕智,蘇煥智,736,su huan zhi
庾澄庆,庾澄慶,735,yu cheng qing
王晋,王晉,733,wang jin
黄亚平,黃亞平,732,huang ya ping
田中角荣,田中角榮,730,tian zhong jiao rong
杨东平,楊東平,730,yang dong ping
弗雷德,弗雷德,729,fu lei de
古天乐,古天樂,728,gu tian le
马尔科,馬爾科,728,ma er ke
李真,李真,727,li zhen
陈震,陳震,727,chen zhen
左传,左傳,726,zuo zhuan
徐芳,徐芳,724,xu fang
潘长江,潘長江,723,pan chang jiang
空海,空海,721,kong hai
吴瑕,吳瑕,721,wu xia
海瑞,海瑞,720,hai rui
李锦,李錦,719,li jin
宫崎骏,宮崎駿,718,gong qi jun
德尔,德爾,717,de er
孔繁森,孔繁森,717,kong fan sen
斯皮尔伯格,斯皮爾伯格,715,si pi er bo ge
罗大佑,羅大佑,714,luo da you
容祖儿,容祖兒,712,rong zu er
张业,張業,712,zhang ye
齐秦,齊秦,711,qi qin
汪精卫,汪精衛,711,wang jing wei
陈舒,陳舒,710,chen shu
阿诺德,阿諾德,709,a nuo de
彭真,彭真,708,peng zhen
董洁,董潔,708,dong jie
李炜,李煒,707,li wei
黄公望,黃公望,705,huang gong wang
吴昌硕,吳昌碩,705,wu chang shuo
弗洛伊德,弗洛伊德,705,fu luo yi de
从公,從公,705,cong gong
李咏,李詠,705,li yong
李自成,李自成,702,li zi cheng
江姐,江姐,700,jiang jie
波尔,波爾,699,bo er
詹天佑,詹天佑,696,zhan tian you
罗琳,羅琳,696,luo lin
朱建华,朱建華,694,zhu jian hua
巴顿,巴頓,693,ba dun
浮世,浮世,693,fu shi
王朔,王朔,692,wang shuo
朱棣文,朱棣文,692,zhu di wen
高华,高華,691,gao hua
李斯特,李斯特,691,li si te
徐志摩,徐志摩,691,xu zhi mo
王晓明,王曉明,689,wang xiao ming
黑格尔,黑格爾,688,hei ge er
汉娜,漢娜,688,han na
程怡,程怡,688,cheng yi
菲舍尔,菲舍爾,688,fei she er
小爱,小愛,688,xiao ai
范曾,範曾,688,fan ceng
林语堂,林語堂,683,lin yu tang
瞿秋白,瞿秋白,681,qu qiu bai
赵婷婷,趙婷婷,680,zhao ting ting
斯坦利,斯坦利,680,si tan li
王国维,王國維,679,wang guo wei
李铁军,李鐵軍,677,li tie jun
赫鲁晓夫,赫魯曉夫,676,he lu xiao fu
陆羽,陸羽,676,lu yu
陈丹青,陳丹青,675,chen dan qing
王安忆,王安憶,675,wang an yi
谭维维,譚維維,675,tan wei wei
刘琼,劉瓊,675,liu qiong
西晋,西晉,674,xi jin
郑板桥,鄭板橋,673,zheng ban qiao
蔡锷,蔡鍔,672,cai e
欧阳修,歐陽修,672,ou yang xiu
张翼,張翼,671,zhang yi
古斯塔夫,古斯塔夫,670,gu si ta fu
瓦特,瓦特,670,wa te
侯孝贤,侯孝賢,670,hou xiao xian
谢军,謝軍,669,xie jun
唐玄宗,唐玄宗,669,tang xuan zong
朱娜,朱娜,668,zhu na
张曼玉,張曼玉,667,zhang man yu
贾华,賈華,666,jia hua
左宗棠,左宗棠,665,zuo zong tang
陈昊,陳昊,664,chen hao
安国,安國,662,an guo
萨达特,薩達特,662,sa da te
麦克阿瑟,麥克阿瑟,661,mai ke a se
李彦,李彥,660,li yan
周公,周公,660,zhou gong
劳春燕,勞春燕,659,lao chun yan
越王,越王,659,yue wang
赵青,趙青,658,zhao qing
周国平,周國平,654,zhou guo ping
刘锴,劉鍇,653,liu kai
张照,張照,652,zhang zhao
李宗盛,李宗盛,652,li zong sheng
柯南,柯南,651,ke nan
张维迎,張維迎,650,zhang wei ying
陈彤,陳彤,650,chen tong
成德,成德,648,cheng de
高博,高博,647,gao bo
梁家辉,梁家輝,646,liang jia hui
夷陵,夷陵,646,yi ling
霍建华,霍建華,646,huo jian hua
成荫,成蔭,645,cheng yin
蒋雯丽,蔣雯麗,645,jiang wen li
尚雯婕,尚雯婕,643,shang wen jie
孙林,孫林,643,sun lin
康康,康康,642,kang kang
赵越,趙越,640,zhao yue
崇祯,崇禎,639,chong zhen
普希金,普希金,639,pu xi jin
张家辉,張家輝,637,zhang jia hui
张梅,張梅,636,zhang mei
赵野,趙野,636,zhao ye
宋江,宋江,635,song jiang
李虎,李虎,634,li hu
刘向,劉向,634,liu xiang
黄继光,黃繼光,634,huang ji guang
蔡和森,蔡和森,633,cai he sen
胡静,胡靜,633,hu jing
刘若英,劉若英,633,liu ruo ying
张衡,張衡,631,zhang heng
王晔,王曄,629,wang ye
晋阳,晉陽,628,jin yang
王建忠,王建忠,628,wang jian zhong
马伊琍,馬伊琍,627,ma yi li
韩玮,韓瑋,626,han wei
张璇,張璇,626,zhang xuan
富田,富田,626,fu tian
张延,張延,624,zhang yan
文天祥,文天祥,624,wen tian xiang
居里夫人,居里夫人,623,ju li fu ren
黄蓉,黃蓉,622,huang rong
比尔盖茨,比爾蓋茨,621,bi er gai ci
休斯,休斯,621,xiu si
刘宏,劉宏,621,liu hong
陈建斌,陳建斌,620,chen jian bin
波普,波普,620,bo pu
许巍,許巍,619,xu wei
荀子,荀子,619,xun zi
刘琦,劉琦,619,liu qi
黄宾虹,黃賓虹,617,huang bin hong
杜海涛,杜海濤,616,du hai tao
阿道夫,阿道夫,616,a dao fu
纳什,納什,616,na shen
长平,長平,616,zhang ping
梁静茹,梁靜茹,616,liang jing ru
加布里埃尔,加布裏埃爾,615,jia bu li ai er
刘威,劉威,615,liu wei
张丹丹,張丹丹,614,zhang dan dan
曹雪,曹雪,613,cao xue
李承鹏,李承鵬,613,li cheng peng
李蒙,李蒙,612,li meng
古龙,古龍,612,gu long
西奥多,西奧多,611,xi ao duo
朱迪,朱迪,610,zhu di
谭盾,譚盾,610,tan dun
何中,何中,610,he zhong
高云,高雲,608,gao yun
余光中,余光中,608,yu guang zhong
黄炎培,黃炎培,608,huang yan pei
周慧敏,周慧敏,607,zhou hui min
冯友兰,馮友蘭,607,feng you lan
丰子恺,豐子愷,607,feng zi kai
芙蓉姐姐,芙蓉姐姐,607,fu rong jie jie
阿来,阿來,607,a lai
林心如,林心如,607,lin xin ru
汪浩,汪浩,607,wang hao
徐向前,徐向前,606,xu xiang qian
杰奎琳,傑奎琳,604,jie kui lin
练舞,練舞,603,lian wu
肖扬,肖揚,603,xiao yang
袁泉,袁泉,603,yuan quan
姜楠,姜楠,600,jiang nan
刘庄,劉莊,600,liu zhuang
张定,張定,600,zhang ding
赵云,趙雲,600,zhao yun
宁浩,甯浩,598,ning hao
李哲,李哲,597,li zhe
何东,何東,597,he dong
刘海粟,劉海粟,596,liu hai su
黄杰,黃傑,595,huang jie
尉健行,尉健行,595,wei jian xing
阿尔弗雷德,阿爾弗雷德,594,a er fu lei de
杨欣,楊欣,593,yang xin
袁野,袁野,593,yuan ye
孙思邈,孫思邈,593,sun si miao
吴起,吳起,593,wu qi
张元,張元,592,zhang yuan
杨子,楊子,592,yang zi
彭于晏,彭于晏,591,peng yu yan
普拉蒂尼,普拉蒂尼,591,pu la di ni
布施,佈施,590,bu shi
刘君,劉君,590,liu jun
张自忠,張自忠,590,zhang zi zhong
高尔基,高爾基,590,gao er ji
郭小川,郭小川,588,guo xiao chuan
泰森,泰森,588,tai sen
张雄,張雄,586,zhang xiong
戴军,戴軍,586,dai jun
王进喜,王進喜,585,wang jin xi
温斯顿,溫斯頓,585,wen si dun
吴宗宪,吳宗憲,583,wu zong xian
瑞德,瑞德,583,rui de
尼采,尼采,580,ni cai
刘玉浦,劉玉浦,579,liu yu pu
奥尔布赖特,奧爾布賴特,579,ao er bu lai te
杏子,杏子,578,xing zi
刘晨,劉晨,578,liu chen
乔石,喬石,578,qiao shi
朱芳雨,朱芳雨,576,zhu fang yu
包拯,包拯,576,bao zheng
任贤齐,任賢齊,575,ren xian qi
孙睿,孫睿,574,sun rui
王祥,王祥,573,wang xiang
卡夫卡,卡夫卡,573,ka fu ka
王怡,王怡,572,wang yi
党国英,黨國英,572,dang guo ying
杨广,楊廣,572,yang guang
曹阳,曹陽,572,cao yang
陈英,陳英,571,chen ying
希金斯,希金斯,571,xi jin si
阿信,阿信,571,a xin
阿隆索,阿隆索,569,a long suo
博古,博古,569,bo gu
梅葆玖,梅葆玖,568,mei bao jiu
韩美林,韓美林,568,han mei lin
胡佛,胡佛,568,hu fu
张瑞敏,張瑞敏,567,zhang rui min
马晶,馬晶,567,ma jing
刘锋,劉鋒,566,liu feng
藤本,藤本,566,teng ben
高祖,高祖,566,gao zu
陈小春,陳小春,564,chen xiao chun
韩雪,韓雪,564,han xue
李春燕,李春燕,564,li chun yan
严复,嚴復,563,yan fu
李银河,李銀河,563,li yin he
河村隆,河村隆,562,he cun long
玉素甫,玉素甫,561,yu su fu
章太炎,章太炎,561,zhang tai yan
王小丫,王小丫,561,wang xiao ya
闻一多,聞一多,560,wen yi duo
李文杰,李文傑,559,li wen jie
韩信,韓信,559,han xin
赵琳,趙琳,559,zhao lin
王大伟,王大偉,559,wang da wei
刘力,劉力,558,liu li
南丁格尔,南丁格爾,556,nan ding ge er
曹燕,曹燕,555,cao yan
王坚,王堅,554,wang jian
王玥,王玥,553,wang yue
潘锦,潘錦,553,pan jin
王方,王方,552,wang fang
张南,張南,552,zhang nan
李清照,李清照,551,li qing zhao
梁静,梁靜,551,liang jing
杜琪峰,杜琪峯,551,du qi feng
佛朗哥,佛朗哥,551,fu lang ge
陈伟鸿,陳偉鴻,550,chen wei hong
李玉刚,李玉剛,549,li yu gang
周海滨,周海濱,548,zhou hai bin
刘志,劉志,548,liu zhi
元明,元明,548,yuan ming
杰拉尔德,傑拉爾德,546,jie la er de
杜远,杜遠,546,du yuan
艾青,艾青,546,ai qing
李玟,李玟,545,li wen
建康,建康,544,jian kang
卡森,卡森,544,ka sen
徐颖,徐穎,542,xu ying
莲舫,蓮舫,542,lian fang
高俅,高俅,542,gao qiu
凉州,涼州,542,liang zhou
梁漱溟,梁漱溟,541,liang shu ming
郭靖,郭靖,541,guo jing
李和,李和,541,li he
刘禹锡,劉禹錫,540,liu yu xi
丁肇中,丁肇中,540,ding zhao zhong
昙华,曇華,540,tan hua
粟裕,粟裕,539,su yu
敬一丹,敬一丹,539,jing yi dan
张志宏,張志宏,539,zhang zhi hong
林琼,林瓊,537,lin qiong
金磊,金磊,536,jin lei
墨子,墨子,536,mo zi
陈思思,陳思思,535,chen si si
范玮琪,范瑋琪,534,fan wei qi
孙谦,孫謙,534,sun qian
小柯,小柯,534,xiao ke
李贤,李賢,534,li xian
萧亚轩,蕭亞軒,533,xiao ya xuan
李昌,李昌,532,li chang
何香凝,何香凝,532,he xiang ning
杨靖宇,楊靖宇,531,yang jing yu
杨晓明,楊曉明,530,yang xiao ming
孔明,孔明,530,kong ming
奥托,奧托,530,ao tuo
商鞅,商鞅,529,shang yang
陈佩斯,陳佩斯,526,chen pei si
周兵,周兵,526,zhou bing
范徐丽泰,範徐麗泰,525,fan xu li tai
杜康,杜康,525,du kang
竺可桢,竺可楨,525,zhu ke zhen
叶圣陶,葉聖陶,525,ye sheng tao
杨国强,楊國強,524,yang guo qiang
契诃夫,契訶夫,524,qi he fu
隋炀帝,隋煬帝,523,sui yang di
秋瑾,秋瑾,523,qiu jin
鉴真,鑑真,522,jian zhen
张伯苓,張伯苓,521,zhang bo ling
陈赓,陳賡,520,chen geng
陶喆,陶喆,520,tao zhe
拉姆斯菲尔德,拉姆斯菲爾德,519,la mu si fei er de
武德,武德,518,wu de
黄庭坚,黃庭堅,518,huang ting jian
鲁宁,魯寧,517,lu ning
李治,李治,516,li zhi
庆元,慶元,516,qing yuan
方志敏,方誌敏,515,fang zhi min
郑钧,鄭鈞,515,zheng jun
刘恒,劉恆,515,liu heng
加藤,加藤,514,jia teng
辛弃疾,辛棄疾,514,xin qi ji
孙云晓,孫雲曉,514,sun yun xiao
聂耳,聶耳,513,nie er
杜丽,杜麗,513,du li
李宗仁,李宗仁,511,li zong ren
彭泽,彭澤,510,peng ze
王栋,王棟,509,wang dong
金井,金井,508,jin jing
许晴,許晴,508,xu qing
刀郎,刀郎,508,dao lang
阿尔弗雷多,阿爾弗雷多,507,a er fu lei duo
刘青云,劉青雲,507,liu qing yun
任达华,任達華,507,ren da hua
王阳明,王陽明,506,wang yang ming
史迪威,史迪威,506,shi di wei
潘天寿,潘天壽,506,pan tian shou
黄志强,黃志強,506,huang zhi qiang
谭咏麟,譚詠麟,506,tan yong lin
丁玲,丁玲,505,ding ling
郑晓龙,鄭曉龍,504,zheng xiao long
李政道,李政道,504,li zheng dao
陈志刚,陳志剛,503,chen zhi gang
吴孟超,吳孟超,502,wu meng chao
张纪中,張紀中,501,zhang ji zhong
邱少云,邱少雲,500,qiu shao yun
杨震,楊震,500,yang zhen
袁岳,袁嶽,499,yuan yue
杨锦麟,楊錦麟,499,yang jin lin
陈虎,陳虎,498,chen hu
张静初,張靜初,498,zhang jing chu
吴晓东,吳曉東,496,wu xiao dong
杨剑,楊劍,496,yang jian
黄奕,黃奕,495,huang yi
陈志武,陳志武,495,chen zhi wu
